Repository URL;Repository name;Repository owner;Stars;Created At;Updated At;Response Time;Response Size
https://github.com/tonsky/FiraCode;FiraCode;tonsky;75856;2014-11-11T19:32:38Z;2024-06-11T12:17:07Z;1.0582214832305907;250
https://github.com/florinpop17/app-ideas;app-ideas;florinpop17;75718;2019-02-25T18:36:56Z;2024-06-11T12:23:15Z;0.9563600063323975;256
https://github.com/excalidraw/excalidraw;excalidraw;excalidraw;75471;2020-01-02T01:04:43Z;2024-06-11T12:21:47Z;1.0324994564056396;256
https://github.com/MisterBooo/LeetCodeAnimation;LeetCodeAnimation;MisterBooo;75089;2018-12-06T08:01:22Z;2024-06-11T04:06:15Z;0.9778272151947022;263
https://github.com/doocs/advanced-java;advanced-java;doocs;74884;2018-10-06T11:38:30Z;2024-06-11T11:22:40Z;1.0784760951995849;258
https://github.com/yt-dlp/yt-dlp;yt-dlp;yt-dlp;74199;2020-10-26T04:22:55Z;2024-06-11T12:14:47Z;1.080523633956909;252
https://github.com/spring-projects/spring-boot;spring-boot;spring-projects;73336;2012-10-19T15:02:57Z;2024-06-11T11:54:16Z;1.0053860187530517;266
https://github.com/FortAwesome/Font-Awesome;Font-Awesome;FortAwesome;73205;2012-02-17T14:19:43Z;2024-06-11T11:37:02Z;0.978986406326294;263
https://github.com/gohugoio/hugo;hugo;gohugoio;73156;2013-07-04T15:26:26Z;2024-06-11T12:27:10Z;1.0191446781158446;252
https://github.com/ollama/ollama;ollama;ollama;72705;2023-06-26T19:39:32Z;2024-06-11T12:18:39Z;1.01326265335083;252
https://github.com/tiangolo/fastapi;fastapi;tiangolo;72444;2018-12-08T08:21:47Z;2024-06-11T12:30:04Z;1.043156051635742;255
https://github.com/jaywcjlove/awesome-mac;awesome-mac;jaywcjlove;72443;2016-07-17T15:33:47Z;2024-06-11T12:11:59Z;0.9674567222595215;261
https://github.com/typicode/json-server;json-server;typicode;71648;2013-11-27T13:21:13Z;2024-06-11T09:43:10Z;1.0622042655944823;259
https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web;ChatGPT-Next-Web;ChatGPTNextWeb;71492;2023-03-10T18:27:54Z;2024-06-11T12:33:37Z;0.9833084583282471;270
https://github.com/oven-sh/bun;bun;oven-sh;71438;2021-04-14T00:48:17Z;2024-06-11T12:13:56Z;1.0448097229003905;250
https://github.com/vuejs/awesome-vue;awesome-vue;vuejs;71313;2015-10-20T00:16:14Z;2024-06-11T12:08:24Z;1.0423377990722655;256
https://github.com/home-assistant/core;core;home-assistant;69394;2013-09-17T07:29:48Z;2024-06-11T12:35:23Z;0.9984482765197754;258
https://github.com/netdata/netdata;netdata;netdata;68752;2013-06-17T18:39:10Z;2024-06-11T12:20:56Z;1.0592652797698974;254
https://github.com/DopplerHQ/awesome-interview-questions;awesome-interview-questions;DopplerHQ;68393;2015-11-28T09:48:17Z;2024-06-11T12:05:30Z;1.1312917709350585;276
https://github.com/elastic/elasticsearch;elasticsearch;elastic;68316;2010-02-08T13:20:56Z;2024-06-11T12:15:43Z;1.0152334213256835;260
https://github.com/mermaid-js/mermaid;mermaid;mermaid-js;68212;2014-11-01T23:52:32Z;2024-06-11T12:08:58Z;1.045686388015747;257
https://github.com/moby/moby;moby;moby;67957;2013-01-18T18:10:57Z;2024-06-11T11:38:34Z;1.2506474494934081;248
https://github.com/thedaviddias/Front-End-Checklist;Front-End-Checklist;thedaviddias;67764;2017-10-16T10:12:36Z;2024-06-11T09:36:47Z;0.9886600017547608;271
https://github.com/microsoft/ML-For-Beginners;ML-For-Beginners;microsoft;67663;2021-03-03T01:34:05Z;2024-06-11T11:53:56Z;1.6128324508666991;265
https://github.com/supabase/supabase;supabase;supabase;67561;2019-10-12T05:56:49Z;2024-06-11T12:40:14Z;1.1373545169830321;256
https://github.com/base-org/node;node;base-org;67473;2023-02-01T13:55:02Z;2024-06-11T12:34:42Z;0.9771710872650147;252
https://github.com/hakimel/reveal.js;reveal.js;hakimel;67159;2011-06-07T18:54:22Z;2024-06-11T10:11:52Z;0.9945045948028565;256
https://github.com/pallets/flask;flask;pallets;66777;2010-04-06T11:11:59Z;2024-06-11T12:11:11Z;1.3229030609130858;252
https://github.com/apple/swift;swift;apple;66319;2015-10-23T21:15:07Z;2024-06-11T12:18:58Z;1.6906498908996581;250
https://github.com/CompVis/stable-diffusion;stable-diffusion;CompVis;66155;2022-08-10T14:36:44Z;2024-06-11T10:55:03Z;1.0953816413879394;263
